abilityDesc_1017087550	Inflicts [AbilityParam]{passive_attack_param_val}%[CloseParam] more damage on Special units.
item_system_558149894_description2	A battle mage's helmet. It is enchanted with a special spell that helps Evil Eyes reveal their potential.<br>{par0} [TextColorDefense]Defense[ColorEnd] to all units.<br>{par1} [TextColorAttack]Attack[ColorEnd] to [TextColorTChaos]Chaos[ColorEnd] units<br>{par2} [TextColorAttack]Attack[ColorEnd] and [TextColorDefense]Defense[ColorEnd] to Evil Eyes and Eyebeasts<br>{par4} [InventoryFormAccentBegin]Magical Resistance to all healers [TextColorRare](unique)[ColorEnd][InventoryFormAccentEnd]<br><br>
item_system_558149894_name	Battlemage Helm<br>(Artful)
item_system_558409845_description	Summons [TextColorAncients]Ancient[ColorEnd] units
item_system_558409845_name	Ancient Squad
item_system_559447706_description	The warriors feel much better when protected by a reliable steel shield. Adds [color_tag_green]25%[ColorEnd] to [TextColorDefense]Defence[ColorEnd]
item_system_559447706_description2	The warriors feel much better when protected by a reliable steel shield. Adds [color_tag_green]25%[ColorEnd] to [TextColorDefense]Defence[ColorEnd]
item_system_559447706_name	Rune of Steel
item_system_564810087_description	Created in labs and sometimes taken as trophies from [TextColorTII]Special[ColorEnd] and [TextColorTIII]Legendary[ColorEnd] units. 
item_system_564810087_description2	Created in labs and sometimes taken as trophies from [TextColorTII]Special[ColorEnd] and [TextColorTIII]Legendary[ColorEnd] units. 
item_system_564810087_name	Strong Acid
item_system_56847010_name	Fire Element
item_system_570963783_comment	10,000 gold coins
item_system_570963783_description	Chest of Gold coins. Gold: {item_value}
item_system_570963783_name	Merchant’s Chest
item_system_575674811_comment	Squad with 10 Specials
item_system_575674811_description	Summons [TextColorTKingdom]Kingdom[ColorEnd] units, led by<br>- 10 [TextColorTII]Special[ColorEnd] units<br>- 10 to 20 [TextColorTI]Common[ColorEnd] units in extra slots<br><br>[TextColorRare]There is a 10% chance of obtaining Special units (1 unit per slot) instead of Common units[ColorEnd]
item_system_575674811_name	Kingdom Guard
item_system_576655006_description	Summons a large number of units, led by several Legendary troops of the same type
item_system_576655006_name	Legendary Squad
item_system_578136610_description	These helmets are custom-made for guards; they offer excellent protection from crushing blows. They are particularly sought after among the more experienced defenders.<br>{par0} [TextColorDefense]Defence[ColorEnd] to [TextColorTI]Common[ColorEnd] Defenders<br>{par1} [TextColorDefense]Defence[ColorEnd] to [TextColorTII]Special[ColorEnd] Defenders<br>SKILLED<br>
item_system_578136610_description2	These helmets are custom-made for guards; they offer excellent protection from crushing blows. They are particularly sought after among the more experienced defenders.<br>{par0} [TextColorDefense]Defence[ColorEnd] to [TextColorTI]Common[ColorEnd] Defenders<br>{par1} [TextColorDefense]Defence[ColorEnd] to [TextColorTII]Special[ColorEnd] Defenders<br>SKILLED<br>
item_system_578136610_name	Guard's Helmet
item_system_581908207_comment	Healer of [TextColorTChaos]Chaos[ColorEnd]
item_system_581908207_description	An experienced [TextColorTII]Special[ColorEnd] [TextColorTChaos]Chaos[ColorEnd] Healer armed with an acid sprayer and hand grenades and capable of boosting allies' speed.
item_system_581908207_description2	An experienced [TextColorTII]Special[ColorEnd] [TextColorTChaos]Chaos[ColorEnd] Healer armed with an acid sprayer and hand grenades and capable of boosting allies' speed.
item_system_581908207_name	Inventor
item_system_581959292_description	A round shield reinforced by an iron rim. A good choice for an undiscerning warrior.<br>{par0} [TextColorDefense]Defence[ColorEnd] to Common units<br>{par1} Physical Resistance to [TextColorTI]Common[ColorEnd] Warriors<br>
item_system_581959292_description2	A round shield reinforced by an iron rim. A good choice for an undiscerning warrior.<br>{par0} [TextColorDefense]Defence[ColorEnd] to Common units<br>{par1} Physical Resistance to [TextColorTI]Common[ColorEnd] Warriors<br>
item_system_581959292_name	Round Shield
item_system_582263061_comment	[TextColorTChaos]Chaos[ColorEnd] Archer
item_system_582263061_description	A very dangerous [TextColorTChaos]Chaos[ColorEnd] creature. It is capable of putting [TextColorTI]Common[ColorEnd] and [TextColorTII]Special[ColorEnd] enemies to sleep.
item_system_582263061_description2	A very dangerous [TextColorTChaos]Chaos[ColorEnd] creature. It is capable of putting [TextColorTI]Common[ColorEnd] and [TextColorTII]Special[ColorEnd] enemies to sleep.
item_system_582263061_name	Evil Eye
item_system_582608739_comment	Warrior of the [TextColorAnimal]Beasts[ColorEnd]
item_system_582608739_description	The swamp serpent is a [TextColorTI]Common[ColorEnd] [TextColorAnimal]Beast[ColorEnd] warrior capable of poisoning [TextColorTI]Common[ColorEnd] enemies.
item_system_582608739_description2	The swamp serpent is a [TextColorTI]Common[ColorEnd] [TextColorAnimal]Beast[ColorEnd] warrior capable of poisoning [TextColorTI]Common[ColorEnd] enemies.
item_system_582608739_name	Swamp Serpent
item_system_58949273_description	The Rune increases the warriors’ Stamina. Adds [color_tag_green]20%[ColorEnd] to [TextColorHeal]Health[ColorEnd]
item_system_58949273_description2	The Rune increases the warriors’ Stamina. Adds [color_tag_green]20%[ColorEnd] to [TextColorHeal]Health[ColorEnd]
item_system_58949273_name	Rune of Life
item_system_607054530_description	Can rarely be taken as a trophy in a duel against other players
item_system_607054530_description2	Can rarely be taken as a trophy in a duel against other players
item_system_607054530_name	Officer's Chevron
item_system_613147721_description	Strategy books for improving your units.<br>This set contains 10 Strategy Books.
item_system_613147721_description2	Strategy books for improving your units.<br>This set contains 10 Strategy Books.
item_system_613147721_name	Large set of Strategy Books
item_system_616973943_comment	Increases Resistance
item_system_616973943_description	Increases all of a target ally’s resistance attributes
item_system_616973943_name	Divine Shield
item_system_618127430_description	This headgear protects the wearer against direct sunlight and makes it easier to concentrate on the battlefield.<br>{par2} [TextColorleadership]Leadership[ColorEnd]<br>{par0} [TextColorinitiative]Initiative[ColorEnd] to Peasants and Archers<br>
item_system_618127430_description2	This headgear protects the wearer against direct sunlight and makes it easier to concentrate on the battlefield.<br>{par2} [TextColorleadership]Leadership[ColorEnd]<br>{par0} [TextColorinitiative]Initiative[ColorEnd] to Peasants and Archers<br>
item_system_618127430_name	Straw Hat
item_system_636915215_comment	Resurrects Regular units
item_system_636915215_description	Resurrects Regular units
item_system_636915215_description2	Resurrects Regular units
item_system_636915215_name	Living Water 1
item_system_641565671_description	This weapon is forged of top-quality steel, which allows guards to deal heavy damage to the enemy.<br>{par0} [TextColorAttack]Attack[ColorEnd] to all units<br>{par1} [TextColorAttack]Attack[ColorEnd] to Zombies<br>{par2} [TextColorAttack]Attack[ColorEnd] to Swordsmen<br>
item_system_641565671_description2	This weapon is forged of top-quality steel, which allows guards to deal heavy damage to the enemy.<br>{par0} [TextColorAttack]Attack[ColorEnd] to all units<br>{par1} [TextColorAttack]Attack[ColorEnd] to Zombies<br>{par2} [TextColorAttack]Attack[ColorEnd] to Swordsmen<br>
item_system_641565671_name	Halberd
item_system_645091367_comment	Shows Creature health
item_system_645091367_description	Shows the health of units on the battlefield.
item_system_645091367_description2	Shows the health of units on the battlefield.
item_system_645091367_name	Healer's License 2
item_system_654005533_description	The Order’s runic decoration, embroidered on this jacket increases the magical abilities of the pilgrims.<br>{par0} [TextColorleadership]Leadership[ColorEnd]<br>{par1} [TextColorAttack]Attack [ColorEnd]to Pilgrims, Inquisitors and Druids<br>{par4} [TextColorDefense]Defence[ColorEnd] to units of the [TextColorAncients]Ancients[ColorEnd]<br>{par5} [InventoryFormAccentBegin][TextColorDefense]Defence[ColorEnd] to all units [TextColorRare](unique)[ColorEnd][InventoryFormAccentEnd]<br>
item_system_654005533_description2	The Order’s runic decoration, embroidered on this jacket increases the magical abilities of the pilgrims.<br>{par0} [TextColorleadership]Leadership[ColorEnd]<br>{par1} [TextColorAttack]Attack [ColorEnd]to Pilgrims, Inquisitors and Druids<br>{par4} [TextColorDefense]Defence[ColorEnd] to units of the [TextColorAncients]Ancients[ColorEnd]<br>{par5} [InventoryFormAccentBegin][TextColorDefense]Defence[ColorEnd] to all units [TextColorRare](unique)[ColorEnd][InventoryFormAccentEnd]<br>
item_system_654005533_name	Mage Tunic<br>(Artful)
item_system_660207307_description	<color=FFFFFF>250</color> <color=48E9FF>Gems</color> <color=00FF00>(+20 bonus)</color>
item_system_660207307_name	250 Gems (+20 bonus)
item_system_662494820_description	Tall Boots of the Punishing Legion, made from the skin of a magical animal.<br>{par0} [TextColorDefense]Defence[ColorEnd] to all units <br>{par1} [TextColorAttack]Attack [ColorEnd]to [TextColorTI]Common[ColorEnd] and [TextColorTII]Special[ColorEnd] units<br>{par3} Alchemical Resistance to [TextColorTII]Special[ColorEnd] and [TextColorTIII]Legendary[ColorEnd] units<br>{par5} [TextColorleadership]Leadership[ColorEnd]<br>
item_system_662494820_description2	Tall Boots of the Punishing Legion, made from the skin of a magical animal.<br>{par0} [TextColorDefense]Defence[ColorEnd] to all units <br>{par1} [TextColorAttack]Attack [ColorEnd] to [TextColorTI]Common[ColorEnd] and [TextColorTII]Special[ColorEnd] units<br>{par3} Alchemical Resistance to [TextColorTII]Special[ColorEnd] and [TextColorTIII]Legendary[ColorEnd] units<br>{par5} [TextColorleadership]Leadership[ColorEnd]<br>
item_system_662494820_name	Dominator’s Boots
item_system_668454580_comment	Upgrades units
item_system_668454580_description	A book that allows you to improve the efficiency of units in battle.
item_system_668454580_description2	A book that allows you to improve the efficiency of units in battle.
item_system_668454580_name	Book of Strategy
item_system_669097389_comment	Deals severe damage
item_system_669097389_description	Burning arrow, deals heavy damage to your opponent
item_system_669097389_name	Fiery Arrow
item_system_670459176_description	A friend has sent you this gift. You may find various valuable items and a valentine inside it.
item_system_670459176_name	Gift
item_system_677516717_description	This magical belt is almost alive!<br>{par0} [TextColorHeal]Health[ColorEnd] to [TextColorTI]Common[ColorEnd] and [TextColorTII]Special[ColorEnd] units of the [TextColorAnimal]Beasts[ColorEnd]<br>
item_system_677516717_description2	This magical belt is almost alive!<br>{par0} [TextColorHeal]Health[ColorEnd] to [TextColorTI]Common[ColorEnd] and [TextColorTII]Special[ColorEnd] units of the [TextColorAnimal]Beasts[ColorEnd]<br>
item_system_677516717_name	Snake Belt
item_system_677636099_description	Huge Belt of the Punishing Legion, with a buckle shaped in a likeness of a spider.<br>{par0} [TextColorHeal]Health[ColorEnd] to all units<br>{par1} Gold in battle<br>{par2} [TextColorleadership]Leadership[ColorEnd]<br>{par3} [InventoryFormAccentBegin]Magical Resistance to all units [TextColorRare](unique)[ColorEnd][InventoryFormAccentEnd]
item_system_677636099_description2	Huge Belt of the Punishing Legion, with a buckle shaped in a likeness of a spider.<br>{par0} [TextColorHeal]Health[ColorEnd] to all units<br>{par1} Gold in battle<br>{par2} [TextColorleadership]Leadership[ColorEnd]<br>{par3} [InventoryFormAccentBegin]Magical Resistance to all units [TextColorRare](unique)[ColorEnd][InventoryFormAccentEnd]
item_system_677636099_name	Dominator’s Belt<br>(Artful)
item_system_681383901_description	Legendary belt of the Archipelago champions.<br>{par0} [TextColorHeal]Health[ColorEnd] to all units<br>{par1} Gold in battle<br>{par2} [TextColorleadership]Leadership[ColorEnd]<br>{par3} [InventoryFormAccentBegin]Physical Resistance to all units [TextColorRare](unique)[ColorEnd][InventoryFormAccentEnd]
item_system_681383901_description2	Legendary belt of the Archipelago champions.<br>{par0} [TextColorHeal]Health[ColorEnd] to all units<br>{par1} Gold in battle<br>{par2} [TextColorleadership]Leadership[ColorEnd]<br>{par3} [InventoryFormAccentBegin]Physical Resistance to all units [TextColorRare](unique)[ColorEnd][InventoryFormAccentEnd]
item_system_681383901_name	Champion’s Belt<br>(Artful)
item_system_687765170_comment	[TextColorTIII]Legendary[ColorEnd] Warrior
item_system_687765170_description	A swift [TextColorTIII]Legendary[ColorEnd] [TextColorTKingdom]Kingdom[ColorEnd] unit, capable of stunning powerful enemies around him.
item_system_687765170_description2	A swift [TextColorTIII]Legendary[ColorEnd] [TextColorTKingdom]Kingdom[ColorEnd] unit, capable of stunning powerful enemies around him.
item_system_687765170_name	Champion
item_system_691701419_description	Light forest boots.<br>{par0} [TextColorDefense]Defence[ColorEnd] to all units <br>{par1} [TextColorDefense]Defence[ColorEnd] to units of the [TextColorAnimal]Beasts[ColorEnd]<br>
item_system_691701419_description2	Light forest boots.<br>{par0} [TextColorDefense]Defence[ColorEnd] to all units <br>{par1} [TextColorDefense]Defence[ColorEnd] to units of the [TextColorAnimal]Beasts[ColorEnd]<br>
item_system_691701419_name	Forest Boots
item_system_692292074_description	Created in labs and sometimes taken as trophies from [TextColorTII]Special[ColorEnd] and [TextColorTIII]Legendary[ColorEnd] units. 
item_system_692292074_description2	Created in labs and sometimes taken as trophies from [TextColorTII]Special[ColorEnd] and [TextColorTIII]Legendary[ColorEnd] units. 
item_system_692292074_name	Thin Thread
item_system_693563019_description	A gift certificate for summoning a Paladin to your army
item_system_693563019_name	Paladin Summon Certificate
item_system_69790936_description	These lightweight boots, worn by griffin riders, possess a fantastic combination of strength and flexibility.<br>{par0} [TextColorDefense]Defence[ColorEnd] to all units<br>{par1} [TextColorAttack]Attack[ColorEnd] to Dark Griffins<br>{par3}[TextColorAttack]Attack[ColorEnd] to Emerald Dragon<br>{par4} [TextColorleadership]Leadership[ColorEnd]{par2} [InventoryFormAccentBegin][TextColorDefense]Defence[ColorEnd] to [TextColorTII]Special[ColorEnd] units [TextColorRare](unique)[ColorEnd][InventoryFormAccentEnd]<br><br><br>
item_system_69790936_description2	These lightweight boots, worn by griffin riders, possess a fantastic combination of strength and flexibility.<br>{par0} [TextColorDefense]Defence[ColorEnd] to all units<br>{par1} [TextColorAttack]Attack[ColorEnd] to Dark Griffins<br>{par3}[TextColorAttack]Attack[ColorEnd] to Emerald Dragon<br>{par4} [TextColorleadership]Leadership[ColorEnd]{par2} [InventoryFormAccentBegin][TextColorDefense]Defence[ColorEnd] to [TextColorTII]Special[ColorEnd] units [TextColorRare](unique)[ColorEnd][InventoryFormAccentEnd]<br><br><br>
item_system_69790936_name	Riding Boots<br>(Artful)
item_system_707233460_description	War is not a game of checkers!
item_system_707233460_name	Commander's License
item_system_710022242_description	A special sword used to smiting the unjust. <br>{par0} [TextColorAttack]Attack [ColorEnd] to [TextColorTI]Common[ColorEnd] units<br>{par1} [TextColorAttack]Attack[ColorEnd] to all [TextColorTII]Special[ColorEnd] units.<br>{par2} [TextColorAttack]Attack[ColorEnd] to all [TextColorTIII]legendary[ColorEnd] units<br>
item_system_710022242_description2	A special sword used to smiting the unjust. <br>{par0} [TextColorAttack]Attack [ColorEnd] to [TextColorTI]Common[ColorEnd] units<br>{par1} [TextColorAttack]Attack[ColorEnd] to all [TextColorTII]Special[ColorEnd] units.<br>{par2} [TextColorAttack]Attack[ColorEnd] to all [TextColorTIII]legendary[ColorEnd] units<br>
item_system_710022242_name	Sword of Justice
item_system_71386374_description	Unit Upgrade Tier 2
item_system_71386374_name	Unit Upgrade Tier 2
item_system_714675337_description	An impenetrable helmet made of gold and mithril.<br>{par0} [TextColorDefense]Defence[ColorEnd] to all units<br>{par1} [TextColorDefense]Defence[ColorEnd] to [TextColorTI]Common[ColorEnd] units<br>{par2} Physical resistance to [TextColorTII]Special[ColorEnd] and [TextColorTIII]Legendary[ColorEnd] units<br>{par4} [TextColorleadership]Leadership[ColorEnd]
item_system_714675337_description2	An impenetrable helmet made of gold and mithril.<br>{par0} [TextColorDefense]Defence[ColorEnd] to all units<br>{par1} [TextColorDefense]Defence[ColorEnd] to [TextColorTI]Common[ColorEnd] units<br>{par2} Physical resistance to [TextColorTII]Special[ColorEnd] and [TextColorTIII]Legendary[ColorEnd] units<br>{par4} [TextColorleadership]Leadership[ColorEnd]
item_system_714675337_name	Champion’s Helm
item_system_71686166_comment	[TextColorTIII]Legendary[ColorEnd] Warrior
item_system_71686166_description	Assassins are deadly [TextColorTIII]Legendary[ColorEnd] [TextColorTChaos]Chaos[ColorEnd] units, capable of [TextColorAttack]attacks[ColorEnd] that the enemy cannot retaliate.
item_system_71686166_description2	Assassins are deadly [TextColorTIII]Legendary[ColorEnd] [TextColorTChaos]Chaos[ColorEnd] units, capable of [TextColorAttack]attacks[ColorEnd] that the enemy cannot retaliate.
item_system_71686166_name	Assassin
item_system_717806273_comment	Squad with 5 Specials
item_system_717806273_description	Summons [TextColorAncients]Ancient[ColorEnd] units, led by<br>-5 [TextColorTII]Special[ColorEnd] units <br>- 10 to 20 [TextColorTI]Common[ColorEnd] units.<br><br>[TextColorRare]There is a 10% chance of obtaining [TextColorTII]Special[ColorEnd] units (1 unit per slot) instead of common units[ColorEnd]
item_system_717806273_name	Ancient Veterans
item_system_720026686_comment	Warrior of the [TextColorAnimal]Beasts[ColorEnd]
item_system_720026686_description	Prehistoric [TextColorTIII]legendary[ColorEnd] giant lizard. It’s roar terrifies the enemies.<br>
item_system_720026686_description2	Prehistoric [TextColorTIII]legendary[ColorEnd] giant lizard. It’s roar terrifies the enemies.<br>
item_system_720026686_name	T-Rex
item_system_721430339_description	A royal blessing. Duration: 1 day.
item_system_721430339_name	Royal Aura
item_system_722189875_description	Clad in steel armour, the Knight serves as an excellent [TextColorTII]Special[ColorEnd] [TextColorTKingdom]Kingdom[ColorEnd] Defender, capable of circular attacks that attack up to six enemies around him.
item_system_722189875_description2	Clad in steel armour, the Knight serves as an excellent [TextColorTII]Special[ColorEnd] [TextColorTKingdom]Kingdom[ColorEnd] Defender, capable of circular attacks that attack up to six enemies around him.
item_system_722189875_name	Knight
item_system_733556531_description	A heavy bronze ax with a blood magic enchantment.<br>{par0} [TextColorAttack]Attack[ColorEnd] to all units<br>{par3} [TextColorleadership]Leadership[ColorEnd]<br>{par1} [TextColorAttack]Attack[ColorEnd] to [TextColorTI]Common[ColorEnd] Defenders<br><br>{par2} [InventoryFormAccentBegin]Chance of dealing critical damage to [TextColorTI]Common[ColorEnd] Defenders [TextColorRare](unique)[ColorEnd][InventoryFormAccentEnd]<br>
item_system_733556531_description2	A heavy bronze ax with a blood magic enchantment.<br>{par0} [TextColorAttack]Attack[ColorEnd] to all units<br>{par3} [TextColorleadership]Leadership[ColorEnd]<br>{par1} [TextColorAttack]Attack[ColorEnd] to [TextColorTI]Common[ColorEnd] Defenders<br><br>{par2} [InventoryFormAccentBegin]Chance of dealing critical damage to [TextColorTI]Common[ColorEnd] Defenders [TextColorRare](unique)[ColorEnd][InventoryFormAccentEnd]<br>
item_system_733556531_name	Skullcrusher<br>(Artful)
item_system_733645009_description	Armor of the Punishing Legion, made from rare metal.<br>{par0} [TextColorDefense]Defence[ColorEnd] to all units<br>{par1} Physical Resistance to [TextColorTII]Special[ColorEnd] and [TextColorTIII]Legendary[ColorEnd] units<br>{par3} [TextColorleadership]Leadership[ColorEnd]
item_system_733645009_description2	Armor of the Punishing Legion, made from rare metal.<br>{par0} [TextColorDefense]Defence[ColorEnd] to all units<br>{par1} Physical Resistance to [TextColorTII]Special[ColorEnd] and [TextColorTIII]Legendary[ColorEnd] units<br>{par3} [TextColorleadership]Leadership[ColorEnd]
item_system_733645009_name	Dominator’s Armor
item_system_734085798_description	A knight’s sword engraved with ancient runes.<br>{par0} [TextColorAttack]Attack[ColorEnd] to all units<br>{par1} [TextColorleadership]Leadership[ColorEnd]<br>{par2} [TextColorAttack]Attack[ColorEnd] to Champions<br>
item_system_734085798_description2	A knight’s sword engraved with ancient runes.<br>{par0} [TextColorAttack]Attack[ColorEnd] to all units<br>{par1} [TextColorleadership]Leadership[ColorEnd]<br>{par2} [TextColorAttack]Attack[ColorEnd] to Champions<br>
item_system_734085798_name	Runic Sword
item_system_735919662_description	A war commander’s boots, with silver plates and sharp spines.<br>{par0} [TextColorDefense]Defence[ColorEnd] to all units<br>{par1} [TextColorAttack]Attack[ColorEnd] to [TextColorTI]Common[ColorEnd] units<br>{par2} Alchemical resistance to [TextColorTII]Special[ColorEnd] and [TextColorTIII]Legendary[ColorEnd] units<br>{par5} [TextColorleadership]Leadership[ColorEnd]<br>{par4}[InventoryFormAccentBegin] [TextColorAttack]Attack[ColorEnd] to [TextColorTII]Special[ColorEnd] units [TextColorRare](unique)[ColorEnd][InventoryFormAccentEnd]<br>
item_system_735919662_description2	A war commander’s boots, with silver plates and sharp spines.<br>{par0} [TextColorDefense]Defence[ColorEnd] to all units<br>{par1} [TextColorAttack]Attack[ColorEnd] to [TextColorTI]Common[ColorEnd] units<br>{par2} Alchemical resistance to [TextColorTII]Special[ColorEnd] and [TextColorTIII]Legendary[ColorEnd] units<br>{par5} [TextColorleadership]Leadership[ColorEnd]<br>{par4}[InventoryFormAccentBegin] [TextColorAttack]Attack[ColorEnd] to [TextColorTII]Special[ColorEnd] units
item_system_735919662_name	Champion’s Boots<br>(Artful)
item_system_737328885_comment	+50% Gold for the battle
item_system_737328885_description	Increases post-battle rewards by 50%. Duration: 7 days.
item_system_737328885_description2	Increases post-battle rewards by 50%.
item_system_737328885_name	Mercenary's Aura
item_system_742282075_description	This magical belt is almost alive!<br>{par0} [TextColorHeal]Health[ColorEnd] to [TextColorTI]Common[ColorEnd] and [TextColorTII]Special[ColorEnd] units of the [TextColorAnimal]Beasts[ColorEnd]<br>{par1} [InventoryFormAccentBegin]Alchemical Resistance to [TextColorTI]Common[ColorEnd] and [TextColorTII]Special[ColorEnd] units of the [TextColorAnimal]Beasts[ColorEnd] [TextColorRare](unique)[ColorEnd][InventoryFormAccentEnd]
item_system_742282075_description2	This magical belt is almost alive!<br>{par0} [TextColorHeal]Health[ColorEnd] to [TextColorTI]Common[ColorEnd] and [TextColorTII]Special[ColorEnd] units of the [TextColorAnimal]Beasts[ColorEnd]<br>{par1} [InventoryFormAccentBegin]Alchemical Resistance to [TextColorTI]Common[ColorEnd] and [TextColorTII]Special[ColorEnd] units of the [TextColorAnimal]Beasts[ColorEnd] [TextColorRare](unique)[ColorEnd][InventoryFormAccentEnd]
item_system_742282075_name	Snake belt<br>(Artful)
item_system_744982924_description	Sturdy leather boots very popular with Healers.<br>{par3} [TextColorDefense]Defence[ColorEnd] to Common units<br>{par0} All types of resistance to Healers<br>
item_system_744982924_description2	Sturdy leather boots very popular with Healers.<br>{par3} [TextColorDefense]Defence[ColorEnd] to Common units<br>{par0} All types of resistance to Healers<br>
item_system_744982924_name	Pilgrim's Boots
item_system_745751034_comment	Shows Creature health
item_system_745751034_description	Shows the health of units on the battlefield.
item_system_745751034_description2	Shows the health of units on the battlefield.
item_system_745751034_name	Healer's License 3
item_system_748162169_comment	Squad with 5 Specials
item_system_748162169_description	Summons [TextColorTKingdom]Kingdom[ColorEnd] units, led by<br>- 5 [TextColorTII]Special[ColorEnd] units <br>- 10 to 20 [TextColorTI]Common[ColorEnd] units<br><br>[TextColorRare]There is a 10% chance of obtaining Special units (1 unit per slot) instead of Common units[ColorEnd]
item_system_748162169_name	Kingdom Veterans
item_system_74910556_comment	+10% [TextColorleadership]Leadership[ColorEnd]
item_system_74910556_description	+10% to Leadership. Duration: 7 days.
item_system_74910556_description2	+10% to Leadership.
item_system_74910556_name	Commander's Aura
item_system_761582508_description	Sweet caramel candy. You better not reach for another one!<br><br>Quest item
item_system_761582508_name	Candy
item_system_761994489_comment	Squad with 7 Legends
item_system_761994489_description	Summons [TextColorTKingdom]Kingdom[ColorEnd] units, led by 7 [TextColorTIII]Legendary[ColorEnd] units and 20 to 40 [TextColorTI]Common[ColorEnd] units in extra slots.<br><br>[TextColorRare]There is a 10% chance of obtaining Legendary units (1 unit per slot) instead of Common units.[ColorEnd]
item_system_761994489_name	Kingdom Heroes
item_system_764707777_description	The Wind-Up Crossbow is the latest invention of the [TextColorTKingdom]Kingdom[ColorEnd]s artificers. These crossbows may not be very precise, but they are faster than regular crossbows and deal more damage to the foe.<br>{par0} [TextColorAttack]Attack[ColorEnd] to all [TextColorTI]Common[ColorEnd] Archers<br>{par1} Critical damage to all [TextColorTI]Common[ColorEnd] Archers<br>
item_system_764707777_description2	The Wind-Up Crossbow is the latest invention of the [TextColorTKingdom]Kingdom[ColorEnd]s artificers. These crossbows may not be very precise, but they are faster than regular crossbows and deal more damage to the foe.<br>{par0} [TextColorAttack]Attack[ColorEnd] to all [TextColorTI]Common[ColorEnd] Archers<br>{par1} Critical damage to all [TextColorTI]Common[ColorEnd] Archers<br>
item_system_764707777_name	Wind-Up Crossbow<br>(Artful)
item_system_765777581_description	Large Purse of Gold Coins. Coins: {item_value}.
item_system_765777581_name	3500 Gold Coins
item_system_774910306_comment	Masterful Jade Belt
item_system_774910306_description	Strong belt, made from dark jade. Can withstand any strikes. The special buckle design inspires Spiders and Necromancers.<br>{par0} [TextColorDefense]Defence[ColorEnd] to all units<br>{par1} [TextColorAttack]Attack[ColorEnd] to all Spiders and Necromancers<br>{par4} [InventoryFormAccentBegin]Magical Resistance to [TextColorTII]Special[ColorEnd] units[TextColorRare](unique)[ColorEnd][InventoryFormAccentEnd]
item_system_774910306_description2	Strong belt, made from dark jade. Can withstand any strikes. The special buckle design inspires Spiders and Necromancers.<br>{par0} [TextColorDefense]Defence[ColorEnd] to all units<br>{par1} [TextColorAttack]Attack[ColorEnd] to all Spiders and Necromancers<br>{par4} [InventoryFormAccentBegin]Magical Resistance to [TextColorTII]Special[ColorEnd] units[TextColorRare](unique)[ColorEnd][InventoryFormAccentEnd]
item_system_774910306_name	Jade Belt<br>(Artful)
item_system_784176935_description	These lightweight sandals are stitched with enchanted gold thread, which protects them from attacks and reinforces combat magic.<br>{par0} [TextColorDefense]Defence[ColorEnd] to all units<br>{par1} [TextColorAttack]Attack[ColorEnd] to dryads<br>{par2} [TextColorleadership]Leadership[ColorEnd]<br>{par3} [TextColorAttack]Attack[ColorEnd] to [TextColorTI]Common[ColorEnd] Sorcerers<br>
item_system_784176935_description2	These lightweight sandals are stitched with enchanted gold thread, which protects them from attacks and reinforces combat magic.<br>{par0} [TextColorDefense]Defence[ColorEnd] to all units<br>{par1} [TextColorAttack]Attack[ColorEnd] to dryads<br>{par2} [TextColorleadership]Leadership[ColorEnd]<br>{par3} [TextColorAttack]Attack[ColorEnd] to [TextColorTI]Common[ColorEnd] Sorcerers<br>
item_system_784176935_name	Golden Sandals
item_system_78799999_description	Reliable boots, made from tough leather.<br>{par0} [TextColorDefense]Defence[ColorEnd] to all units <br>{par1} [TextColorDefense]Defence[ColorEnd] to units of the [TextColorAncients]Ancients[ColorEnd]<br>
item_system_78799999_description2	Reliable boots, made from tough leather.<br>{par0} [TextColorDefense]Defence[ColorEnd] to all units <br>{par1} [TextColorDefense]Defence[ColorEnd] to units of the [TextColorAncients]Ancients[ColorEnd]<br>
item_system_78799999_name	Leader’s Boots
item_system_791204529_description	Allows you to broadcast messages
item_system_791204529_name	Megaphone (60 seconds)
item_system_797367937_description	Gold is used to buy units and scrolls. Coins: {item_value}.
item_system_797367937_name	Gold Coins
item_system_80009596_description	A sturdy steel shell with a royal engraving that can withstand the most powerful attacks.<br>{par0} [TextColorDefense]Defence[ColorEnd] to all units<br>{par1} Magical resistance to [TextColorTII]Special[ColorEnd] units<br>{par2} Magical resistance to [TextColorTIII]Legendary[ColorEnd] units<br>{par3} [TextColorleadership]Leadership[ColorEnd]<br>{par4} [InventoryFormAccentBegin][TextColorDefense]Defence[ColorEnd] to all units [TextColorRare] (unique)[ColorEnd][InventoryFormAccentEnd]<br>
item_system_80009596_description2	A sturdy steel shell with a royal engraving that can withstand the most powerful attacks.<br>{par0} [TextColorDefense]Defence[ColorEnd] to all units<br>{par1} Magical resistance to [TextColorTII]Special[ColorEnd] units<br>{par2} Magical resistance to [TextColorTIII]Legendary[ColorEnd] units<br>{par3} [TextColorleadership]Leadership[ColorEnd]<br>{par4} [InventoryFormAccentBegin][TextColorDefense]Defence[ColorEnd] to all units [TextColorRare] (unique)[ColorEnd][InventoryFormAccentEnd]<br>
item_system_80009596_name	Champion’s Mail<br>(Artful)
